,T [s],r_x,r_y,x_raw,y_raw,V1(Y1),V2(X2),V3(Y2),V4(X1),x-axis coefficient: a,x-axis offset: b,y-axis coefficient: a,y-axis offset: b
0,0.0,-227.4665952371359,-7.935278491048338,-0.011997405966277562,-0.00940337224383917,1537,1510,1545,1576,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
1,0.02,-227.4665952371359,-7.935278491048338,-0.011997405966277562,-0.00940337224383917,1537,1510,1545,1576,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
2,0.04,-228.03591938908568,-7.7551434138899875,-0.01151662611516626,-0.009245742092457421,1537,1510,1544,1574,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
3,0.06,-228.41577674959478,-7.758572185832843,-0.011195846178809022,-0.009248742495537888,1537,1510,1543,1573,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
4,0.08,-228.03149374540402,-8.12942094070497,-0.011520363459354211,-0.009573259776083077,1537,1509,1543,1574,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
5,0.1,-227.65630840922228,-7.7517168658952045,-0.011837197989297875,-0.009242743635479164,1537,1510,1545,1575,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
6,0.12,-227.4665952371359,-7.935278491048338,-0.011997405966277562,-0.00940337224383917,1537,1510,1545,1576,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
7,0.14,-227.6517610509141,-8.125871860974645,-0.01184103811841038,-0.009570154095701541,1537,1509,1544,1575,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
8,0.16,-227.83710716246622,-7.574832937435472,-0.011684518013631937,-0.009087958455047063,1536,1509,1544,1573,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
9,0.18,-228.02706522839418,-7.762003183889606,-0.011524103229995131,-0.00925174484661581,1536,1509,1543,1573,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
10,0.2,-227.4619870810681,-7.938764023263413,-0.012001297437560817,-0.009406422315926047,1537,1509,1545,1575,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
11,0.22,-227.4619870810681,-7.938764023263413,-0.012001297437560817,-0.009406422315926047,1537,1509,1545,1575,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
12,0.24,-228.03591938908568,-7.7551434138899875,-0.01151662611516626,-0.009245742092457421,1537,1510,1544,1574,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
13,0.26,-228.02706522839418,-7.762003183889606,-0.011524103229995131,-0.00925174484661581,1536,1509,1543,1573,-1184.1680774138702,-241.67354039417648,1142.7704381384574,2.8106173280227575
